country,1966,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Ireland,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,0.7,1,1,,,,0.5,,,0.4,0.3,0.2,0.6,0.4,0.6,1.2,1.5,1.2,0.9,1.4,0.9,0.8,0.7,,
Iran,,,,,,,,,,,,,,,,,,,45.6,,,,45.3,,,,41.1,,,,36.4,,,,,,,15.6,16.5,,,14.9,,,,9.9,12.3,12.7,13.5,12.9,
Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,52.4,,,,,,
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.4,0.2,0.3,0.2,0.1,0.2,0.2,0.5,0.2,0.1,0.1,0.1,,,
Israel,,,,,,,,,,,,4.7,,,,,,,6.2,,,,,,2.2,,,,,3.2,,,,2.5,,,,6,,4.7,,,4.2,,4.5,,3.5,,2.7,,
Italy,,,,,,,,,,,,,,,,,,,1.5,2.7,,0.5,,1.2,,3.7,,2.7,,,3.5,,3,,,1.8,1.5,1.7,1.4,1.6,1.7,1.8,2.5,2.4,2.9,2.8,2.7,3.4,3.2,3.1,
Jamaica,,,,,,,,,,,,,,,,,,,,,45.8,,49.5,,,64.4,,,42.8,,,30.5,,,33.6,,29.3,,,,,,,,,,,,,,
Jordan,,,,,,,,,,,,,,,,,,,23.2,,,,,,44,,,,,45.3,,,,,35.6,,,,24.4,,23,,17.5,,,,,,,,
Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,0.5,,,1.2,,,,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6,,,,,61.6,58.6,52.9,48.1,48.9,30.7,20.3,18,19,14.6,7,7,4.4,5,6,9.6,6.6,
Kenya,,,,,,,,,,,,,,,,,,,,,,,,,76.2,,84.5,,,83.3,,,,,,,,88.3,,,,,,,,,,86.6,,,
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4,,92.2,93,91.3,91.2,74,79.9,66.5,66.9,58.8,57.8,60.8,60.2,63.5,64.3,60.7,63.9,61.4,60.5,54.8
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.4,,,,,,,,,,,,
South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,1.2,,1.5,,1.2,,,,,,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.1,,57.2,59.1,,,48.7,49.7,45.9,32.2,27.2,28.7,25,23.6,24.4,
Lao,,,,,,,,,,,,,,,,,,,,,,,,,89.8,,,,,94.6,,,,,91.8,,,,,88.1,,,,,84.4,,,,,,
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8,,,,,,,94.1,,93.2,,
St. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.3,,,,,,,,,,,,,,,,,,,,,19.9,,
Sri Lanka,,,,,,,,,,,,,,,,,,81.9,,,,,81.4,,,,,76.1,,,,,,,68.9,,,,59.3,,,57,,,52.1,,,,41.7,,
Lesotho,,,,,,,,,,,,,,,,,,,85,,,,,,,,78.2,,,,,,,,92.2,,,,,,,,,,,,,,,73.7,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,12.1,7.1,4.3,4.5,8.9,8.2,5.3,5.5,4.9,4.8,4.2,4.5,3.8,
Luxembourg,,,,,,,,,,,,,,,,,,0.2,,,,,,0,,,0,,,0.2,,,0,,,0.5,0.1,0.1,0,0,0,0.2,0.1,0.2,0.3,0.3,0.3,0.6,0.3,0.7,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,14,7.7,4.9,6.1,9.5,9.5,8.7,7.4,6,5.5,3.9,3.6,3.4,
Morocco,,,,,,,,,,,,,,,,,67.1,,,,,,47.7,,,,,,,,58.4,,58.9,,,,,,47,,,,,,,30.2,,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3,82.9,87.9,90.1,85,75.5,67.8,68.5,73.9,39.9,31,32.4,31,28.3,25,24,19.2,17.9,15.5,15.9,15.8,12.8
Madagascar,,,,,,,,,,,,,88.5,,,,,,,,,,,,,96.5,,,,96.8,,96.5,,94.3,,,,97,,,,,97.5,,97.3,,,,,,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.7,,,,,,,42.7,,,,,,,3.4,,
Mexico,,,,,,,,,,,,,,,,,,,,,,39.7,,,45.7,,45.3,,61.4,,53.4,,43.8,,40.6,,37.4,36.7,33.1,,33.4,,33.3,,31.6,,33.3,,25.4,,22.7
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,34.1,32.2,31.2,29.5,26.1,24.7,21.5,19.5,
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7,,,,,,,95.1,,,,,92.4,,,95,,,,,,,,,
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,1,0.5,0.8,0.5,0.5,0.4,0.2,0.1,0.3,0.3,0.3,
Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,54.3,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,20.2,20.5,19.3,,,
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2,,,89.6,,,,67.2,,,,,40.2,,,37.4,31.9,23.5,,18.2,,30.6,,27.6
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6,,,,,,96.8,,,,,,96.3,,,,,,92.2,,,,
Mauritania,,,,,,,,,,,,,,,,,,,,86.8,,,,,,88.5,,78.8,,,,,74.6,,,,75,,,,64.7,,,,,,58.8,,,,
Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,17.9,,,,,12.7,
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8,,,,,,,97.1,,,,,,96.2,,,,,,96.8,,
Malaysia,,,,,,,,,,,,,,,,,32.3,,,32.9,,32.5,,,30.3,,,29.4,,21.9,,,,,,,12.1,,,14.3,16.7,,,8.6,,4,,2.7,,,
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,,,,,68,,,,,,51,,,
Niger,,,,,,,,,,,,,,,,,,,,,,,,,98.3,,98.4,,,,,,,,,,,97.1,,96.8,,,,95.8,,,93.6,,,,
Nigeria,,,,,,,,,,,,,,,,,,94.3,,,,,,,93.5,,,,93.4,,,,,,,94.9,,,,,,92.9,,,,,,,,,92
